,socio1_0,time2acan_0,time2bcan_0,soft2can_0,proj5_can_0,proj6_can_0,canarie1_can_0,canarie2_can_0,currentEmp5_0,currentEmp7_0,group1_can_0,group1a_can_0,group2_can_0,group3_can_0,paper2_0,paper3_0,paper4_0,open1_can_0,open2_can_0,skill1_0,tool1_0,tool3_can_0,tool4_can_0,tool5_can[multi]_0,tool5_can[multi]_1,tool5_can[multi]_2,tool5_can[multi]_3,tool5_can[multi]_4,tool5_can[multi]_5,tool5_can[multi]_6,data1_can_0,data2_can_0,open4_can_0,open5_can_0,org1_can_0,instit1_can_0,caf1_can_0,rse4de_0,rse3[SQ001]_0,prevEmp1_0,prevEmp2[1]_0,prevEmp2[2]_0,prevEmp2[3]_0,prevEmp2[4]_0,prevEmp2[5]_0,currentWork1_0,currentWork2_0,paper5_0,conf1can_0,open03can_0,open2de_0,open3de_0,open1de_0,train1_0,train2_0,fund1_0,likert2[progRSE1]_0,likert2[progRSE3]_0,likert2[progRSE4]_0,likert2[progRSE5]_0,likert2[progRSE2]_0,socio2_0,socio3_0,ukrse3_0,ukrse10de_0,ukrse11de_0,ukrse2[2]_0,ukrse12de_0,ukrse13de_0,proj4can[3]_1,ukrse2[2]_1,ukrse2[3]_1,edu3_0,time1can[1]_0,time1can[2]_0,currentEmp9_0,prevEmp2[6]_0,prevEmp2[7]_0,prevEmp2[8]_0,fund4[SQ017]_0,tool4can[SQ036]_0,tool4can[SQ037]_0,tool4can[SQ038]_0,tool4can[SQ039]_0,ukrse2[SQ001]_0,likert0[time6zaf]_0,likert0[time7zaf]_0,likert0[time8zaf]_0,likert0[time9zaf]_0,currentEmp2_0,currentEmp13[3]_1,proj2zaf_0,proj3zaf[1]_0,proj3zaf[2]_0,proj3zaf[3]_0,proj5zaf[1]_0,proj5zaf[2]_0,proj5zaf[3]_0,proj5zaf[4]_0,proj5zaf[5]_0,proj6zaf[1]_0,proj6zaf[2]_0,proj6zaf[3]_0,proj6zaf[4]_0,proj6zaf[5]_0,proj6zaf[6]_0,open02zaf[1]_0,open02zaf[2]_0,open02zaf[3]_0,open02zaf[4]_0,open02zaf[5]_0,open02zaf[6]_0,open02zaf[7]_0,open02zaf[8]_0,open02zaf[9]_0,open02zaf[10]_0,tool1zaf_0,fund2[17]_1,fund3[17]_1,fund4[17]_1,org1can_0,row_id,Year_0,currentEmp13[1]_0,fund2[SQ006]_0,fund3[SQ006]_0,fund4[SQ006]_0,currentEmp13[2]_0,currentEmp13[3]_0,currentEmp13[4]_0,currentEmp13[5]_0,currentEmp13[6]_0,currentEmp13[7]_0,currentEmp13[8]_0,tool4can[1]_0,fund2[6]_0,fund3[6]_0,fund4[6]_0,currentEmp13[9]_0,fund2[SQ005]_0,fund3[SQ005]_0,fund4[SQ005]_0,currentEmp13[10]_0,tool4can[2]_0,tool4can[3]_0,tool4can[4]_0,currentEmp13[11]_0,currentEmp13[12]_0,currentEmp13[13]_0,currentEmp13[14]_0,tool4can[5]_0,tool4can[6]_0,tool4can[7]_0,currentEmp13[15]_0,currentEmp13[16]_0,currentEmp13[17]_0,fund2[11]_0,fund3[11]_0,fund4[11]_0,currentEmp13[18]_0,currentEmp13[19]_0,fund2[8]_0,fund3[8]_0,fund4[8]_0,fund2[9]_0,fund3[9]_0,fund4[9]_0,fund2[3]_0,fund3[3]_0,fund4[3]_0,tool4can[8]_0,currentEmp13[20]_0,proj4can[2]_0,likert1[perfCheck4]_0,likert1[perfCheck1]_0,likert1[perfCheck7]_0,likert1[perfCheck6]_0,fund2[SQ002]_0,fund3[SQ002]_0,fund4[SQ002]_0,fund2[13]_0,fund3[13]_0,fund4[13]_0,currentEmp13[21]_0,currentEmp13[22]_0,currentEmp13[23]_0,currentEmp13[24]_0,tool4can[9]_0,currentEmp13[25]_0,tool4can[10]_0,fund2[1]_0,fund3[1]_0,fund4[1]_0,tool4can[11]_0,currentEmp13[26]_0,fund2[2]_0,fund3[2]_0,fund4[2]_0,currentEmp13[27]_0,tool4can[12]_0,fund2[SQ014]_0,fund3[SQ014]_0,fund4[SQ014]_0,fund2[4]_0,fund3[4]_0,fund4[4]_0,currentEmp13[28]_0,fund2[2]_1,fund3[2]_1,fund4[2]_1,currentEmp13[31]_0,currentEmp13[29]_0,currentEmp13[30]_0,currentEmp13[32]_0,likert2[percEmp4]_0,tool4can[13]_0,fund2[SQ009]_0,fund3[SQ009]_0,fund4[SQ009]_0,tool4can[14]_0,tool4can[15]_0,tool4can[16]_0,currentEmp13[33]_0,currentEmp13[34]_0,currentEmp13[35]_0,likert1[turnOver3]_0,likert3[turnOver4]_0,likert1[turnOver1]_0,likert1[turnOver2]_0,likert2[affRec2]_0,likert2[affRec1]_0,likert2[affRec4]_0,likert2[affRec5]_0,likert2[affRec3]_0,likert2[percEmp2]_0,likert2[affSat3]_0,likert2[affSat1]_0,likert2[affSat4]_0,fund2[16]_0,fund3[16]_0,fund4[16]_0,likert2[turnOver6]_0,currentEmp13[36]_0,likert3[satisgen2]_0,likert3[satisgen1]_0,fund2[10]_0,fund3[10]_0,fund4[10]_0,likert2[percEmp1]_0,tool4can[17]_0,tool4can[18]_0,org2_can[multi]_5,tool4can[19]_0,currentEmp13[37]_0,currentEmp13[38]_0,currentEmp13[39]_0,currentEmp13[40]_0,ukrse2[3]_0,tool4can[20]_0,currentEmp13[41]_0,currentEmp13[42]_0,currentEmp13[43]_0,tool4can[21]_0,currentEmp13[44]_0,currentEmp13[45]_0,fund2[7]_0,fund3[7]_0,fund4[7]_0,currentEmp13[46]_0,likert2[affSat2]_0,currentEmp13[47]_0,likert2[turnOver5]_0,likert2[percEmp3]_0,ukrse2[4]_0,org2_can[multi]_0,proj4can[1]_0,currentEmp13[48]_0,tool4can[22]_0,fund2[14]_0,fund3[14]_0,fund4[14]_0,currentEmp13[49]_0,tool4can[24]_0,tool4can[23]_0,currentEmp13[50]_0,currentEmp13[51]_0,currentEmp13[52]_0,currentEmp13[53]_0,currentEmp13[54]_0,currentEmp13[55]_0,tool4can[25]_0,tool4can[26]_0,fund2[4]_1,fund3[4]_1,fund4[4]_1,org2_can[multi]_4,org2_can[multi]_2,currentEmp13[56]_0,tool4can[27]_0,currentEmp13[57]_0,tool4can[28]_0,tool4can[31]_0,fund2[SQ010]_0,fund3[SQ010]_0,fund4[SQ010]_0,tool4can[29]_0,tool4can[30]_0,currentEmp13[58]_0,currentEmp13[59]_0,currentEmp13[60]_0,org2_can[multi]_1,currentEmp13[61]_0,fund2[5]_0,fund3[5]_0,fund4[5]_0,tool4can[32]_0,proj4can[3]_0,currentEmp13[62]_0,currentEmp13[63]_0,fund2[15]_0,fund3[15]_0,fund4[15]_0,org2_can[multi]_3,tool4can[33]_0,ukrse2[1]_0,proj4can[4]_0,tool4can[34]_0,tool4can[35]_0,fund2[12]_0,fund3[12]_0,fund4[12]_0,currentEmp13[64]_0,tool4can[36]_0,fund3[SQ001]_0,fund4[SQ001]_0,currentEmp13[65]_0,edu1_0,edu2_0,edu4_0,conf2can_0,currentEmp10_0,currentEmp11_0,currentEmp12_0,currentEmp1_0,likert0[time1can]_0,likert0[time2can]_0,likert0[time3can]_0,likert0[time4can]_0,likert0[time5can]_0,likert1[perfCheck2]_0,likert1[perfCheck3]_0,likert1[perfCheck5]_0,likert1[turnOver4]_0,open1can[A5]_0,open01can_0,open3can[SQ001]_0,ukrse1_1,paper1_0,proj2_can_0,proj1_can_0,soft1can_0,stability2_0,stability1_0,skill2_0,tool2_0,train3_0,rse1_0,ukrse1_0
10,Canada,1 (None at all),1 (None at all),False,True,Other,True,0.0,commercialization manager,Information technology,True,,,,False,False,False,,Github,"Logic/Reasoning, Time Management and Documentation","Slack, Outlook and Powerpoint",Mac OS,"Java, C, C++",False,True,False,True,False,False,False,True,Software,True,True,True,True,I'm not familiar with CAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_10,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,,,,Masters Degree,Information technology,,IRMACS - http://www.irmac.ca/events/list.php?event_id=108,Full-time,,,Non-profit,1 (None at all),4,10 (All my time),,5,,,,,,,,,True,2,0.0,0.0,,,"Code-release, documentation, software release",Mac OS,,False,
11,Canada,8,2,True,True,Other,True,0.0,Distinguished Professor Emeritus,Information technology,True,,,,True,True,True,Sometimes,GitHub,"Design
Project and people management
Coding","PHP
JavaScript
SQL databases",Other,"JavaScript
Java
Objective C",False,False,False,True,False,False,False,True,Software,True,False,True,True,I'm not familiar with CAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_11,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,True,,,,,,,,,,,,False,,,,,,,,,,,,,,PhD,Applied mathematics,P. Eng,During my career I have been author or co-author of over 280 refereed publications and 17 books. My work has been presented at over 180 different conferences. The list is too long to present here.,Other,,,University,8,8,2,,3,,,,,,,Never,,True,6-9,8.0,56.0,,,"Statistics applied to Big Data
Better understanding of various types of database structures (Graph ...)",Windows,,True,
12,Canada,9,2,False,True,No formal methodology,True,0.0,Project Manager,Geoghraphical information,True,,,,True,True,True,Never,,"Time management
Interpersonal skills (user engagement and for meetings)
Programming","Asana
Google Scholar
QGIS",Windows,Python,False,False,False,True,False,True,False,True,External System,True,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_12,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masters Degree,Earth science,GIT,AAG,Full-time,,,University,2,9,5,,5,,,,,,,Never,,False,3-5,1.0,1.0,,,"Programming
Technical communication
Market knowledge",Windows,,False,
13,Canada,10 (All my time),1 (None at all),True,False,No formal methodology,True,0.0,Software Developer,Health Sciences,True,,,,True,False,False,Very Often,"GitHub
Bitbucket","Discipline
Flexibility
Mastery of code","GitHub
Travis
Slack",GNU/Linux,"Ruby
Python
C++",True,False,False,False,False,True,False,True,Software,True,,True,True,I'm not familiar with CAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_13,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,Masters Degree,Electrical and electronic engineering,,,Full-time,,,University,5,5,1 (None at all),,1 (None at all),,,,,,,Never,,True,3-5,2.0,5.0,,,"Discipline
Mastery of code
Focus",GNU/Linux,,True,
14,Canada,3,3,True,False,No formal methodology,False,0.0,Senior data analyst,Other,True,,,,True,False,False,Always,"Github
(sourceforge when it was still around but have migrated everything to github now)","adaptability
good communication and organizational skills
strong statistics skills","cytoscape
eclipse
R studio",Mac OS,"Java
R
perl
bash (shell scripting)",False,False,False,False,False,True,False,False,,False,,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_14,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,Masters Degree,Biomedical engineering,,GLBIO,Full-time,,,University,5,3,2,,1 (None at all),,,,,,,Never,,True,3-5,4.0,15.0,,,"nan, nan, nan",Mac OS,,True,
15,Canada,9,2,True,True,Scrum,True,,Web Services specialist,Oceanography,True,,,,,,,,,"Communication
Knowledge of platform and data interoperability
Persistance","Python
SQL
JavaScript",GNU/Linux,"Python
SQL
JavaScript
MatLab",True,True,False,False,False,False,False,True,External System,True,,True,True,I'm not familiar with CAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_15,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,,True,,,,,,,,,,,,False,,,,,,,,,,,,,,Undergraduate degree,Geoghraphical information,,In previous position at ESRI User's Conference & Developer's Summit and at company user's conference.,Contract,,,University,5,1 (None at all),5,,2,,,,,,,Never,,True,3-5,1.0,21.0,,,"Improve my knowledge of the research our organization's scientists are involved in
Improve my knowledge of Agile development best practices
Improve my knowledge of IoT connectivity models",Windows,,True,
16,Canada,5,5,False,False,No formal methodology,False,0.0,Postdoc,Other,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_16,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PhD,Other,,,Full-time,,,University,4,5,4,,1 (None at all),,,,,,,,,,2,5.0,8.0,,,"nan, nan, nan",,,True,
17,Canada,10 (All my time),1 (None at all),False,False,No formal methodology,True,1.0,Associate Professor,Physical chemistry,False,False,True,True,True,True,False,Always,bitbucket,"1. Problem-solving (obviously)
2. Ability to interact with both administrators (PIs) and end users
3. Broad knowledge base of existing solutions for leveraging","Visual code editor
Concurrent versioning system",Mac OS,"Python
Java
PHP
Fortran
C",True,False,False,False,False,False,False,True,Software,True,True,True,True,I'm not familiar with CAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_17,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,PhD,Physical chemistry,,"A presentation I gave explicitly about a software development project I lead was presented at the High Performance Computing Symposium (HPCS) in Halifax NS, 2014.  I also present aspects of the algorithms that I (and my team) develop and integrate into software products at all of the conferences I attend, including recently the Canadian Chemistry Conference and Exhibition and Pacifichem.",Full-time,,,University,3,6,5,,2,,,,,,,Sometimes,,True,3-5,6.0,10.0,,,"I would like to:
1. Expand my knowledge of languages.
2. Expand my knowledge of established development protocols (i.e. scrum, waterfall, etc.)
3. Expand my knowledge of dealing with large datasets (memory handling, code optimization, parallel computing, etc.)",Mac OS,,True,
18,Canada,2,8,,False,No formal methodology,False,,Senior Research Associate (Software Engineer),Biomedical engineering,True,,,,True,False,True,Always,"Github, Sourceforge, Google Code (obsolete), Bitbucket, OSSRH, Central Maven","fundamental interdisciplinary scientific background, Java and Javascript programming","VIM, JetBrains IDEA, Google Chrome",GNU/Linux,"Java, Javascript, shell (bash)",False,False,False,True,True,False,True,True,Software,True,,,True,I'm not familiar with CAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_18,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PhD,Other,"Engineer Physicist; SpringSource Certified Engineer (software), Ph.D. in Physics and Math.","COMBINE and HARMONY workshops (BioPAX related), ISMB...",Full-time,,,University,10 (All my time),,1 (None at all),,2,,,,,,,,,True,,4.0,25.0,,,"supercomputing, no-sql, AI...",GNU/Linux,,True,
19,Canada,8,2,True,True,Scrum,False,0.0,Senior Software Developer,Information technology,True,,,,False,False,False,Very Often,,"- business / requirements analysis
- communication
- writing easy to read code","- github
- ansible
- jira",GNU/Linux,"- java
- python
- javascript",True,False,False,False,False,False,False,True,Software,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_19,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,,True,,,,,,,,,,,,False,,,,,,,,,,,,,,Undergraduate degree,Information technology,,CANHEIT,Full-time,,,University,8,1 (None at all),2,,2,,,,,,,Never,,True,3-5,2.0,34.0,,,"nan, nan, nan",Mac OS,,True,
20,Canada,1 (None at all),1 (None at all),True,True,Waterfall,False,,,Information technology,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_20,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masters Degree,Biomedical engineering,,,Full-time,,,University,1 (None at all),10 (All my time),10 (All my time),,1 (None at all),,,,,,,,,,Just me,,8.0,,,"nan, nan, nan",,,False,
21,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_21,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PhD,Information technology,,,,,,,,,,,,,,,,,,,,,,,,,,"nan, nan, nan",,,True,
22,Canada,6,5,True,True,Waterfall,False,,Programmers Team Lead,Health Sciences,True,,,,True,True,False,Always,The code is published to community site of REDCap consortium for other sites to use .,"Teaching yourself
Documentation & using best practices on code structure.
Time management is very important to the success of the project.","Jira
Jira stash
Git hub",Windows,"PHP, ASP.net , HTML, JS, JQuery, JS node",False,False,False,False,True,False,False,True,Software,False,,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_22,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,True,,,,,,,,,,,,False,,,,,,,,,,,,,,Masters Degree,Other,"M.Sc, B.Tech","REDCap (Research Electronic Data Capture) International  conference in 2016  -  North Carolina, USA",Full-time,,,Other,5,7,5,,5,,,,,,,Always,,True,2,5.0,5.0,,,"nan, nan, nan",Windows,,True,
23,Canada,9,9,True,True,No formal methodology,False,0.0,Programmer Analyst,Genetics,True,,,,,,,,,Communication Skills; Project Management Skills; Knowledge in the field,Git; Visual Studio Code. Database Management Tools,GNU/Linux,PHP; R; JavaScript;,False,False,False,False,True,False,False,True,Software,False,,True,False,I'm not familiar with CAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_23,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,Masters Degree,Genetics,,,Full-time,,,Government department,9,1 (None at all),1 (None at all),,1 (None at all),,,,,,,Never,,False,Just me,2.0,2.0,,,"nan, nan, nan",Mac OS,,True,
24,Canada,1 (None at all),1 (None at all),True,True,Waterfall,False,0.0,web developer,Geophysics,True,,,,False,False,False,Sometimes,,,,GNU/Linux,,False,False,False,False,False,True,False,False,,False,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_24,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masters Degree,Information technology,,,Full-time,,,University,5,2,2,,2,,,,,,,Never,,False,2,2.0,3.0,,,"nan, nan, nan",GNU/Linux,,True,
25,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_25,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Undergraduate degree,Biomedical engineering,,,,,,,,,,,,,,,,,,,,,,,,,,"nan, nan, nan",,,True,
26,Canada,5,5,True,True,Scrum,False,,,Astronomy and astrophysics,True,,,,True,False,True,Always,,Curiosity,"IDE, git, shell",Mac OS,,True,False,False,True,True,True,False,True,Software,True,True,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_26,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,Masters Degree,Information technology,,,Full-time,,,Government department,8,3,2,,2,,,,,,,Never,,True,3-5,3.0,20.0,,,"nan, nan, nan",Mac OS,,True,
27,Canada,5,5,True,False,Scrum,True,1.0,Software Developer,Astronomy and astrophysics,True,,,,False,False,False,Always,GitHub.,"1) Communication skills
2) Rapid prototyping
3) Ability to converge on a solution","Selenium (for automated test)
Docker 
Travis (Jenkins in past)",GNU/Linux,"Java, Javascript, Python",True,True,False,False,False,True,False,True,Software,True,,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_27,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,Undergraduate degree,Information technology,PMP,"It was years ago, as a student working for a professor who was working on a model to statistically sample coal composition.  (to predict usage based on that composition). He took me & the software to a conference to show it off. Since then, no.",Other,,,Government department,9,1 (None at all),2,,3,,,,,,,,,True,3-5,2.0,15.0,,,"1) I'd like to know a broader range of open-source tools
2) Machine Learning understanding
3) User interview techniques (as a way to converge on a solution faster!)",Other,,True,
